AttendanceID,EmployeeID,AttendanceDate,Status,WorkingHours
775,175,2026-06-26,Present,8.00
776,176,2026-06-26,Present,8.00
777,177,2026-06-26,Present,8.00
778,178,2026-06-26,Present,8.00
779,179,2026-06-26,Present,8.00
780,180,2026-06-26,Present,8.00
781,181,2026-06-26,Present,8.00
782,182,2026-06-26,Present,8.00
783,183,2026-06-26,Present,8.00
784,184,2026-06-26,Present,8.00
785,185,2026-06-26,Present,8.00
786,186,2026-06-26,Present,8.00
787,187,2026-06-26,Present,8.00
788,188,2026-06-26,Present,8.00
789,189,2026-06-26,Present,8.00
790,190,2026-06-26,Present,8.00
791,191,2026-06-26,Present,8.00
792,192,2026-06-26,Present,8.00
793,193,2026-06-26,Present,8.00
794,194,2026-06-26,Present,8.00
795,195,2026-06-26,Present,8.00
796,196,2026-06-26,Present,8.00
797,197,2026-06-26,Present,8.00
798,198,2026-06-26,Present,8.00
799,199,2026-06-26,Present,8.00
800,200,2026-06-26,Present,8.00
801,1,2026-06-25,Present,8.00
802,2,2026-06-25,Present,8.00
803,3,2026-06-25,Present,8.00
804,4,2026-06-25,Present,8.00
805,5,2026-06-25,Present,8.00
806,6,2026-06-25,Present,8.00
807,7,2026-06-25,Present,8.00
808,8,2026-06-25,Present,8.00
809,9,2026-06-25,Present,8.00
810,10,2026-06-25,Present,8.00
811,11,2026-06-25,Present,8.00
812,12,2026-06-25,Present,8.00
813,13,2026-06-25,Present,8.00
814,14,2026-06-25,Present,8.00
815,15,2026-06-25,Present,8.00
816,16,2026-06-25,Present,8.00
817,17,2026-06-25,Present,8.00
818,18,2026-06-25,Present,8.00
819,19,2026-06-25,Present,8.00
820,20,2026-06-25,Present,8.00
821,21,2026-06-25,Present,8.00
822,22,2026-06-25,Present,8.00
823,23,2026-06-25,Present,8.00
824,24,2026-06-25,Present,8.00
825,25,2026-06-25,Present,8.00
826,26,2026-06-25,Present,8.00
827,27,2026-06-25,Present,8.00
828,28,2026-06-25,Present,8.00
829,29,2026-06-25,Present,8.00
830,30,2026-06-25,Present,8.00
831,31,2026-06-25,Present,8.00
832,32,2026-06-25,Present,8.00
833,33,2026-06-25,Present,8.00
834,34,2026-06-25,Present,8.00
835,35,2026-06-25,Present,8.00
836,36,2026-06-25,Present,8.00
837,37,2026-06-25,Present,8.00
838,38,2026-06-25,Present,8.00
839,39,2026-06-25,Present,8.00
840,40,2026-06-25,Present,8.00
841,41,2026-06-25,Present,8.00
842,42,2026-06-25,Present,8.00
843,43,2026-06-25,Present,8.00
844,44,2026-06-25,Present,8.00
845,45,2026-06-25,Present,8.00
846,46,2026-06-25,Present,8.00
847,47,2026-06-25,Present,8.00
848,48,2026-06-25,Present,8.00
849,49,2026-06-25,Present,8.00
850,50,2026-06-25,Present,8.00
851,51,2026-06-25,Present,8.00
852,52,2026-06-25,Present,8.00
853,53,2026-06-25,Present,8.00
854,54,2026-06-25,Present,8.00
855,55,2026-06-25,Present,8.00
856,56,2026-06-25,Present,8.00
857,57,2026-06-25,Present,8.00
858,58,2026-06-25,Present,8.00
859,59,2026-06-25,Present,8.00
860,60,2026-06-25,Present,8.00
861,61,2026-06-25,Present,8.00
862,62,2026-06-25,Present,8.00
863,63,2026-06-25,Present,8.00
864,64,2026-06-25,Present,8.00
865,65,2026-06-25,Present,8.00
866,66,2026-06-25,Present,8.00
867,67,2026-06-25,Present,8.00
868,68,2026-06-25,Present,8.00
869,69,2026-06-25,Present,8.00
870,70,2026-06-25,Present,8.00
871,71,2026-06-25,Present,8.00
872,72,2026-06-25,Present,8.00
873,73,2026-06-25,Present,8.00
874,74,2026-06-25,Present,8.00
875,75,2026-06-25,Present,8.00
876,76,2026-06-25,Present,8.00
877,77,2026-06-25,Present,8.00
878,78,2026-06-25,Present,8.00
879,79,2026-06-25,Present,8.00
880,80,2026-06-25,Present,8.00
881,81,2026-06-25,Present,8.00
882,82,2026-06-25,Present,8.00
883,83,2026-06-25,Present,8.00
884,84,2026-06-25,Present,8.00
885,85,2026-06-25,Present,8.00
886,86,2026-06-25,Present,8.00
887,87,2026-06-25,Present,8.00
888,88,2026-06-25,Present,8.00
889,89,2026-06-25,Present,8.00
890,90,2026-06-25,Present,8.00
891,91,2026-06-25,Present,8.00
892,92,2026-06-25,Present,8.00
893,93,2026-06-25,Present,8.00
894,94,2026-06-25,Present,8.00
895,95,2026-06-25,Present,8.00
896,96,2026-06-25,Present,8.00
897,97,2026-06-25,Present,8.00
898,98,2026-06-25,Present,8.00
899,99,2026-06-25,Present,8.00
900,100,2026-06-25,Present,8.00
901,101,2026-06-25,Present,8.00
902,102,2026-06-25,Present,8.00
903,103,2026-06-25,Present,8.00
904,104,2026-06-25,Present,8.00
905,105,2026-06-25,Present,8.00
906,106,2026-06-25,Present,8.00
907,107,2026-06-25,Present,8.00
908,108,2026-06-25,Present,8.00
909,109,2026-06-25,Present,8.00
910,110,2026-06-25,Present,8.00
911,111,2026-06-25,Present,8.00
912,112,2026-06-25,Present,8.00
913,113,2026-06-25,Present,8.00
914,114,2026-06-25,Present,8.00
915,115,2026-06-25,Present,8.00
916,116,2026-06-25,Present,8.00
917,117,2026-06-25,Present,8.00
918,118,2026-06-25,Present,8.00
919,119,2026-06-25,Present,8.00
920,120,2026-06-25,Present,8.00
921,121,2026-06-25,Present,8.00
922,122,2026-06-25,Present,8.00
923,123,2026-06-25,Present,8.00
924,124,2026-06-25,Present,8.00
925,125,2026-06-25,Present,8.00
926,126,2026-06-25,Present,8.00
927,127,2026-06-25,Present,8.00
928,128,2026-06-25,Present,8.00
929,129,2026-06-25,Present,8.00
930,130,2026-06-25,Present,8.00
931,131,2026-06-25,Present,8.00
932,132,2026-06-25,Present,8.00
933,133,2026-06-25,Present,8.00
934,134,2026-06-25,Present,8.00
935,135,2026-06-25,Present,8.00
936,136,2026-06-25,Present,8.00
937,137,2026-06-25,Present,8.00
938,138,2026-06-25,Present,8.00
939,139,2026-06-25,Present,8.00
940,140,2026-06-25,Present,8.00
941,141,2026-06-25,Present,8.00
942,142,2026-06-25,Present,8.00
943,143,2026-06-25,Present,8.00
944,144,2026-06-25,Present,8.00
945,145,2026-06-25,Present,8.00
946,146,2026-06-25,Present,8.00
947,147,2026-06-25,Present,8.00
948,148,2026-06-25,Present,8.00
949,149,2026-06-25,Present,8.00
950,150,2026-06-25,Present,8.00
951,151,2026-06-25,Present,8.00
952,152,2026-06-25,Present,8.00
953,153,2026-06-25,Present,8.00
954,154,2026-06-25,Present,8.00
955,155,2026-06-25,Present,8.00
956,156,2026-06-25,Present,8.00
957,157,2026-06-25,Present,8.00
958,158,2026-06-25,Present,8.00
959,159,2026-06-25,Present,8.00
960,160,2026-06-25,Present,8.00
961,161,2026-06-25,Present,8.00
962,162,2026-06-25,Present,8.00
963,163,2026-06-25,Present,8.00
964,164,2026-06-25,Present,8.00
965,165,2026-06-25,Present,8.00
966,166,2026-06-25,Present,8.00
967,167,2026-06-25,Present,8.00
968,168,2026-06-25,Present,8.00
969,169,2026-06-25,Present,8.00
970,170,2026-06-25,Present,8.00
971,171,2026-06-25,Present,8.00
972,172,2026-06-25,Present,8.00
973,173,2026-06-25,Present,8.00
974,174,2026-06-25,Present,8.00
975,175,2026-06-25,Present,8.00
976,176,2026-06-25,Present,8.00
977,177,2026-06-25,Present,8.00
978,178,2026-06-25,Present,8.00
979,179,2026-06-25,Present,8.00
980,180,2026-06-25,Present,8.00
981,181,2026-06-25,Present,8.00
982,182,2026-06-25,Present,8.00
983,183,2026-06-25,Present,8.00
984,184,2026-06-25,Present,8.00
985,185,2026-06-25,Present,8.00
986,186,2026-06-25,Present,8.00
987,187,2026-06-25,Present,8.00
988,188,2026-06-25,Present,8.00
989,189,2026-06-25,Present,8.00
990,190,2026-06-25,Present,8.00
991,191,2026-06-25,Present,8.00
992,192,2026-06-25,Present,8.00
993,193,2026-06-25,Present,8.00
994,194,2026-06-25,Present,8.00
995,195,2026-06-25,Present,8.00
996,196,2026-06-25,Present,8.00
997,197,2026-06-25,Present,8.00
998,198,2026-06-25,Present,8.00
999,199,2026-06-25,Present,8.00
1000,200,2026-06-25,Present,8.00
1001,1,2026-06-24,Present,8.00
1002,2,2026-06-24,Present,8.00
1003,3,2026-06-24,Present,8.00
1004,4,2026-06-24,Present,8.00
1005,5,2026-06-24,Present,8.00
1006,6,2026-06-24,Present,8.00
1007,7,2026-06-24,Present,8.00
1008,8,2026-06-24,Present,8.00
1009,9,2026-06-24,Present,8.00
1010,10,2026-06-24,Present,8.00
1011,11,2026-06-24,Present,8.00
1012,12,2026-06-24,Present,8.00
1013,13,2026-06-24,Present,8.00
1014,14,2026-06-24,Present,8.00
1015,15,2026-06-24,Present,8.00
1016,16,2026-06-24,Present,8.00
1017,17,2026-06-24,Present,8.00
1018,18,2026-06-24,Present,8.00
1019,19,2026-06-24,Present,8.00
1020,20,2026-06-24,Present,8.00
1021,21,2026-06-24,Present,8.00
1022,22,2026-06-24,Present,8.00
1023,23,2026-06-24,Present,8.00
1024,24,2026-06-24,Present,8.00
1025,25,2026-06-24,Present,8.00
1026,26,2026-06-24,Present,8.00
1027,27,2026-06-24,Present,8.00
1028,28,2026-06-24,Present,8.00
1029,29,2026-06-24,Present,8.00
1030,30,2026-06-24,Present,8.00
1031,31,2026-06-24,Present,8.00
1032,32,2026-06-24,Present,8.00
1033,33,2026-06-24,Present,8.00
1034,34,2026-06-24,Present,8.00
1035,35,2026-06-24,Present,8.00
1036,36,2026-06-24,Present,8.00
1037,37,2026-06-24,Present,8.00
1038,38,2026-06-24,Present,8.00
1039,39,2026-06-24,Present,8.00
1040,40,2026-06-24,Present,8.00
1041,41,2026-06-24,Present,8.00
1042,42,2026-06-24,Present,8.00
1043,43,2026-06-24,Present,8.00
1044,44,2026-06-24,Present,8.00
1045,45,2026-06-24,Present,8.00
1046,46,2026-06-24,Present,8.00
1047,47,2026-06-24,Present,8.00
1048,48,2026-06-24,Present,8.00
1049,49,2026-06-24,Present,8.00
1050,50,2026-06-24,Present,8.00
1051,51,2026-06-24,Present,8.00
1052,52,2026-06-24,Present,8.00
1053,53,2026-06-24,Present,8.00
1054,54,2026-06-24,Present,8.00
1055,55,2026-06-24,Present,8.00
1056,56,2026-06-24,Present,8.00
1057,57,2026-06-24,Present,8.00
1058,58,2026-06-24,Present,8.00
1059,59,2026-06-24,Present,8.00
1060,60,2026-06-24,Present,8.00
1061,61,2026-06-24,Present,8.00
1062,62,2026-06-24,Present,8.00
1063,63,2026-06-24,Present,8.00
1064,64,2026-06-24,Present,8.00
1065,65,2026-06-24,Present,8.00
1066,66,2026-06-24,Present,8.00
1067,67,2026-06-24,Present,8.00
1068,68,2026-06-24,Present,8.00
1069,69,2026-06-24,Present,8.00
1070,70,2026-06-24,Present,8.00
1071,71,2026-06-24,Present,8.00
1072,72,2026-06-24,Present,8.00
1073,73,2026-06-24,Present,8.00
1074,74,2026-06-24,Present,8.00
1075,75,2026-06-24,Present,8.00
1076,76,2026-06-24,Present,8.00
1077,77,2026-06-24,Present,8.00
1078,78,2026-06-24,Present,8.00
1079,79,2026-06-24,Present,8.00
1080,80,2026-06-24,Present,8.00
1081,81,2026-06-24,Present,8.00
1082,82,2026-06-24,Present,8.00
1083,83,2026-06-24,Present,8.00
1084,84,2026-06-24,Present,8.00
1085,85,2026-06-24,Present,8.00
1086,86,2026-06-24,Present,8.00
1087,87,2026-06-24,Present,8.00
1088,88,2026-06-24,Present,8.00
1089,89,2026-06-24,Present,8.00
1090,90,2026-06-24,Present,8.00
1091,91,2026-06-24,Present,8.00
1092,92,2026-06-24,Present,8.00
1093,93,2026-06-24,Present,8.00
1094,94,2026-06-24,Present,8.00
1095,95,2026-06-24,Present,8.00
1096,96,2026-06-24,Present,8.00
1097,97,2026-06-24,Present,8.00
1098,98,2026-06-24,Present,8.00
1099,99,2026-06-24,Present,8.00
1100,100,2026-06-24,Present,8.00
1101,101,2026-06-24,Present,8.00
1102,102,2026-06-24,Present,8.00
1103,103,2026-06-24,Present,8.00
1104,104,2026-06-24,Present,8.00
1105,105,2026-06-24,Present,8.00
1106,106,2026-06-24,Present,8.00
1107,107,2026-06-24,Present,8.00
1108,108,2026-06-24,Present,8.00
1109,109,2026-06-24,Present,8.00
1110,110,2026-06-24,Present,8.00
1111,111,2026-06-24,Present,8.00
1112,112,2026-06-24,Present,8.00
1113,113,2026-06-24,Present,8.00
1114,114,2026-06-24,Present,8.00
1115,115,2026-06-24,Present,8.00
1116,116,2026-06-24,Present,8.00
1117,117,2026-06-24,Present,8.00
1118,118,2026-06-24,Present,8.00
1119,119,2026-06-24,Present,8.00
1120,120,2026-06-24,Present,8.00
1121,121,2026-06-24,Present,8.00
1122,122,2026-06-24,Present,8.00
1123,123,2026-06-24,Present,8.00
1124,124,2026-06-24,Present,8.00
1125,125,2026-06-24,Present,8.00
1126,126,2026-06-24,Present,8.00
1127,127,2026-06-24,Present,8.00
1128,128,2026-06-24,Present,8.00
1129,129,2026-06-24,Present,8.00
1130,130,2026-06-24,Present,8.00
1131,131,2026-06-24,Present,8.00
1132,132,2026-06-24,Present,8.00
1133,133,2026-06-24,Present,8.00
1134,134,2026-06-24,Present,8.00
1135,135,2026-06-24,Present,8.00
1136,136,2026-06-24,Present,8.00
1137,137,2026-06-24,Present,8.00
1138,138,2026-06-24,Present,8.00
1139,139,2026-06-24,Present,8.00
1140,140,2026-06-24,Present,8.00
1141,141,2026-06-24,Present,8.00
1142,142,2026-06-24,Present,8.00
1143,143,2026-06-24,Present,8.00
1144,144,2026-06-24,Present,8.00
1145,145,2026-06-24,Present,8.00
1146,146,2026-06-24,Present,8.00
1147,147,2026-06-24,Present,8.00
1148,148,2026-06-24,Present,8.00
1149,149,2026-06-24,Present,8.00
1150,150,2026-06-24,Present,8.00
1151,151,2026-06-24,Present,8.00
1152,152,2026-06-24,Present,8.00
1153,153,2026-06-24,Present,8.00
1154,154,2026-06-24,Present,8.00
1155,155,2026-06-24,Present,8.00
1156,156,2026-06-24,Present,8.00
1157,157,2026-06-24,Present,8.00
1158,158,2026-06-24,Present,8.00
1159,159,2026-06-24,Present,8.00
1160,160,2026-06-24,Present,8.00
1161,161,2026-06-24,Present,8.00
1162,162,2026-06-24,Present,8.00
1163,163,2026-06-24,Present,8.00
1164,164,2026-06-24,Present,8.00
1165,165,2026-06-24,Present,8.00
1166,166,2026-06-24,Present,8.00
1167,167,2026-06-24,Present,8.00
1168,168,2026-06-24,Present,8.00
1169,169,2026-06-24,Present,8.00
1170,170,2026-06-24,Present,8.00
1171,171,2026-06-24,Present,8.00
1172,172,2026-06-24,Present,8.00
1173,173,2026-06-24,Present,8.00
1174,174,2026-06-24,Present,8.00
1175,175,2026-06-24,Present,8.00
1176,176,2026-06-24,Present,8.00
1177,177,2026-06-24,Present,8.00
1178,178,2026-06-24,Present,8.00
1179,179,2026-06-24,Present,8.00
1180,180,2026-06-24,Present,8.00
1181,181,2026-06-24,Present,8.00
1182,182,2026-06-24,Present,8.00
1183,183,2026-06-24,Present,8.00
1184,184,2026-06-24,Present,8.00
1185,185,2026-06-24,Present,8.00
1186,186,2026-06-24,Present,8.00
1187,187,2026-06-24,Present,8.00
1188,188,2026-06-24,Present,8.00
1189,189,2026-06-24,Present,8.00
1190,190,2026-06-24,Present,8.00
1191,191,2026-06-24,Present,8.00
1192,192,2026-06-24,Present,8.00
1193,193,2026-06-24,Present,8.00
1194,194,2026-06-24,Present,8.00
1195,195,2026-06-24,Present,8.00
1196,196,2026-06-24,Present,8.00
1197,197,2026-06-24,Present,8.00
1198,198,2026-06-24,Present,8.00
1199,199,2026-06-24,Present,8.00
1200,200,2026-06-24,Present,8.00
1201,1,2026-06-23,Present,8.00
1202,2,2026-06-23,Present,8.00
1203,3,2026-06-23,Present,8.00
1204,4,2026-06-23,Present,8.00
1205,5,2026-06-23,Present,8.00
1206,6,2026-06-23,Present,8.00
1207,7,2026-06-23,Present,8.00
1208,8,2026-06-23,Present,8.00
1209,9,2026-06-23,Present,8.00
1210,10,2026-06-23,Present,8.00
1211,11,2026-06-23,Present,8.00
1212,12,2026-06-23,Present,8.00
1213,13,2026-06-23,Present,8.00
1214,14,2026-06-23,Present,8.00
1215,15,2026-06-23,Present,8.00
1216,16,2026-06-23,Present,8.00
1217,17,2026-06-23,Present,8.00
1218,18,2026-06-23,Present,8.00
1219,19,2026-06-23,Present,8.00
1220,20,2026-06-23,Present,8.00
1221,21,2026-06-23,Present,8.00
1222,22,2026-06-23,Present,8.00
1223,23,2026-06-23,Present,8.00
1224,24,2026-06-23,Present,8.00
1225,25,2026-06-23,Present,8.00
1226,26,2026-06-23,Present,8.00
1227,27,2026-06-23,Present,8.00
1228,28,2026-06-23,Present,8.00
1229,29,2026-06-23,Present,8.00
1230,30,2026-06-23,Present,8.00
1231,31,2026-06-23,Present,8.00
1232,32,2026-06-23,Present,8.00
1233,33,2026-06-23,Present,8.00
1234,34,2026-06-23,Present,8.00
1235,35,2026-06-23,Present,8.00
1236,36,2026-06-23,Present,8.00
1237,37,2026-06-23,Present,8.00
1238,38,2026-06-23,Present,8.00
1239,39,2026-06-23,Present,8.00
1240,40,2026-06-23,Present,8.00
1241,41,2026-06-23,Present,8.00
1242,42,2026-06-23,Present,8.00
1243,43,2026-06-23,Present,8.00
1244,44,2026-06-23,Present,8.00
1245,45,2026-06-23,Present,8.00
1246,46,2026-06-23,Present,8.00
1247,47,2026-06-23,Present,8.00
1248,48,2026-06-23,Present,8.00
1249,49,2026-06-23,Present,8.00
1250,50,2026-06-23,Present,8.00
1251,51,2026-06-23,Present,8.00
1252,52,2026-06-23,Present,8.00
1253,53,2026-06-23,Present,8.00
1254,54,2026-06-23,Present,8.00
1255,55,2026-06-23,Present,8.00
1256,56,2026-06-23,Present,8.00
1257,57,2026-06-23,Present,8.00
1258,58,2026-06-23,Present,8.00
1259,59,2026-06-23,Present,8.00
1260,60,2026-06-23,Present,8.00
1261,61,2026-06-23,Present,8.00
1262,62,2026-06-23,Present,8.00
1263,63,2026-06-23,Present,8.00
1264,64,2026-06-23,Present,8.00
1265,65,2026-06-23,Present,8.00
1266,66,2026-06-23,Present,8.00
1267,67,2026-06-23,Present,8.00
1268,68,2026-06-23,Present,8.00
1269,69,2026-06-23,Present,8.00
1270,70,2026-06-23,Present,8.00
1271,71,2026-06-23,Present,8.00
1272,72,2026-06-23,Present,8.00
1273,73,2026-06-23,Present,8.00
1274,74,2026-06-23,Present,8.00
1275,75,2026-06-23,Present,8.00
1276,76,2026-06-23,Present,8.00
1277,77,2026-06-23,Present,8.00
1278,78,2026-06-23,Present,8.00
1279,79,2026-06-23,Present,8.00
1280,80,2026-06-23,Present,8.00
1281,81,2026-06-23,Present,8.00
1282,82,2026-06-23,Present,8.00
1283,83,2026-06-23,Present,8.00
1284,84,2026-06-23,Present,8.00
1285,85,2026-06-23,Present,8.00
1286,86,2026-06-23,Present,8.00
1287,87,2026-06-23,Present,8.00
1288,88,2026-06-23,Present,8.00
1289,89,2026-06-23,Present,8.00
1290,90,2026-06-23,Present,8.00
1291,91,2026-06-23,Present,8.00
1292,92,2026-06-23,Present,8.00
1293,93,2026-06-23,Present,8.00
1294,94,2026-06-23,Present,8.00
1295,95,2026-06-23,Present,8.00
1296,96,2026-06-23,Present,8.00
1297,97,2026-06-23,Present,8.00
1298,98,2026-06-23,Present,8.00
1299,99,2026-06-23,Present,8.00
1300,100,2026-06-23,Present,8.00
1301,101,2026-06-23,Present,8.00
1302,102,2026-06-23,Present,8.00
1303,103,2026-06-23,Present,8.00
1304,104,2026-06-23,Present,8.00
1305,105,2026-06-23,Present,8.00
1306,106,2026-06-23,Present,8.00
1307,107,2026-06-23,Present,8.00
1308,108,2026-06-23,Present,8.00
1309,109,2026-06-23,Present,8.00
1310,110,2026-06-23,Present,8.00
1311,111,2026-06-23,Present,8.00
1312,112,2026-06-23,Present,8.00
1313,113,2026-06-23,Present,8.00
1314,114,2026-06-23,Present,8.00
1315,115,2026-06-23,Present,8.00
1316,116,2026-06-23,Present,8.00
1317,117,2026-06-23,Present,8.00
1318,118,2026-06-23,Present,8.00
1319,119,2026-06-23,Present,8.00
1320,120,2026-06-23,Present,8.00
1321,121,2026-06-23,Present,8.00
1322,122,2026-06-23,Present,8.00
1323,123,2026-06-23,Present,8.00
1324,124,2026-06-23,Present,8.00
1325,125,2026-06-23,Present,8.00
1326,126,2026-06-23,Present,8.00
1327,127,2026-06-23,Present,8.00
1328,128,2026-06-23,Present,8.00
1329,129,2026-06-23,Present,8.00
1330,130,2026-06-23,Present,8.00
1331,131,2026-06-23,Present,8.00
1332,132,2026-06-23,Present,8.00
1333,133,2026-06-23,Present,8.00
1334,134,2026-06-23,Present,8.00
1335,135,2026-06-23,Present,8.00
1336,136,2026-06-23,Present,8.00
1337,137,2026-06-23,Present,8.00
1338,138,2026-06-23,Present,8.00
1339,139,2026-06-23,Present,8.00
1340,140,2026-06-23,Present,8.00
1341,141,2026-06-23,Present,8.00
1342,142,2026-06-23,Present,8.00
1343,143,2026-06-23,Present,8.00
1344,144,2026-06-23,Present,8.00
1345,145,2026-06-23,Present,8.00
1346,146,2026-06-23,Present,8.00
1347,147,2026-06-23,Present,8.00
1348,148,2026-06-23,Present,8.00
1349,149,2026-06-23,Present,8.00
1350,150,2026-06-23,Present,8.00
1351,151,2026-06-23,Present,8.00
1352,152,2026-06-23,Present,8.00
1353,153,2026-06-23,Present,8.00
1354,154,2026-06-23,Present,8.00
1355,155,2026-06-23,Present,8.00
1356,156,2026-06-23,Present,8.00
1357,157,2026-06-23,Present,8.00
1358,158,2026-06-23,Present,8.00
1359,159,2026-06-23,Present,8.00
1360,160,2026-06-23,Present,8.00
1361,161,2026-06-23,Present,8.00
1362,162,2026-06-23,Present,8.00
1363,163,2026-06-23,Present,8.00
1364,164,2026-06-23,Present,8.00
1365,165,2026-06-23,Present,8.00
1366,166,2026-06-23,Present,8.00
1367,167,2026-06-23,Present,8.00
1368,168,2026-06-23,Present,8.00
1369,169,2026-06-23,Present,8.00
1370,170,2026-06-23,Present,8.00
1371,171,2026-06-23,Present,8.00
1372,172,2026-06-23,Present,8.00
1373,173,2026-06-23,Present,8.00
1374,174,2026-06-23,Present,8.00
1375,175,2026-06-23,Present,8.00
1376,176,2026-06-23,Present,8.00
1377,177,2026-06-23,Present,8.00
1378,178,2026-06-23,Present,8.00
1379,179,2026-06-23,Present,8.00
1380,180,2026-06-23,Present,8.00
1381,181,2026-06-23,Present,8.00
1382,182,2026-06-23,Present,8.00
1383,183,2026-06-23,Present,8.00
1384,184,2026-06-23,Present,8.00
1385,185,2026-06-23,Present,8.00
1386,186,2026-06-23,Present,8.00
1387,187,2026-06-23,Present,8.00
1388,188,2026-06-23,Present,8.00
1389,189,2026-06-23,Present,8.00
1390,190,2026-06-23,Present,8.00
1391,191,2026-06-23,Present,8.00
1392,192,2026-06-23,Present,8.00
1393,193,2026-06-23,Present,8.00
1394,194,2026-06-23,Present,8.00
1395,195,2026-06-23,Present,8.00
1396,196,2026-06-23,Present,8.00
1397,197,2026-06-23,Present,8.00
1398,198,2026-06-23,Present,8.00
1399,199,2026-06-23,Present,8.00
1400,200,2026-06-23,Present,8.00
1401,1,2026-06-22,Present,8.00
1402,2,2026-06-22,Present,8.00
1403,3,2026-06-22,Present,8.00
1404,4,2026-06-22,Present,8.00
1405,5,2026-06-22,Present,8.00
1406,6,2026-06-22,Present,8.00
1407,7,2026-06-22,Present,8.00
1408,8,2026-06-22,Present,8.00
1409,9,2026-06-22,Present,8.00
1410,10,2026-06-22,Present,8.00
1411,11,2026-06-22,Present,8.00
1412,12,2026-06-22,Present,8.00
1413,13,2026-06-22,Present,8.00
1414,14,2026-06-22,Present,8.00
1415,15,2026-06-22,Present,8.00
1416,16,2026-06-22,Present,8.00
1417,17,2026-06-22,Present,8.00
1418,18,2026-06-22,Present,8.00
1419,19,2026-06-22,Present,8.00
1420,20,2026-06-22,Present,8.00
